REPORT_DAT,SHIFT,OFFENSE,METHOD,addresses,lon,lat,geoaddress,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE,geoAddress
10/20/16 13:49,DAY,THEFT F/AUTO,OTHERS,"1100 T STREET NW, WASHINGTON, DC",-77.0270425,38.915577,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 137,16178417,397609,138634,10/20/16 11:20,10/20/16 11:58,"1100 t st nw, washington, dc 20009, usa"
9/17/16 20:28,EVENING,THEFT F/AUTO,OTHERS,"1100 T STREET NW, WASHINGTON, DC",-77.0270425,38.915577,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 137,16157601,397609,138634,9/17/16 0:00,9/17/16 5:19,"1100 t st nw, washington, dc 20009, usa"
9/9/16 3:15,MIDNIGHT,THEFT F/AUTO,OTHERS,"1100 T STREET NW, WASHINGTON, DC",-77.0270425,38.915577,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 137,16152346,397609,138634,9/8/16 23:00,9/9/16 2:40,"1100 t st nw, washington, dc 20009, usa"
8/25/16 0:39,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 T STREET NW, WASHINGTON, DC",-77.0270425,38.915577,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 137,16142678,397609,138634,8/25/16 0:06,8/25/16 0:08,"1100 t st nw, washington, dc 20009, usa"
8/21/16 22:07,EVENING,THEFT F/AUTO,OTHERS,"1100 T STREET NW, WASHINGTON, DC",-77.0270425,38.915577,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 137,16140647,397609,138634,8/21/16 21:32,8/21/16 22:07,"1100 t st nw, washington, dc 20009, usa"
7/17/16 20:38,EVENING,THEFT F/AUTO,OTHERS,"1100 T STREET NW, WASHINGTON, DC",-77.0270425,38.915577,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 137,16118442,397609,138634,7/15/16 18:00,7/15/16 21:30,"1100 t st nw, washington, dc 20009, usa"
6/20/16 1:10,MIDNIGHT,THEFT F/AUTO,OTHERS,"1100 T STREET NW, WASHINGTON, DC",-77.0270425,38.915577,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 137,16100617,397609,138634,6/19/16 19:00,6/20/16 0:32,"1100 t st nw, washington, dc 20009, usa"
1/17/17 9:44,DAY,THEFT F/AUTO,OTHERS,"1100 TRENTON PLACE SE, WASHINGTON, DC",-76.9907263,38.8403453,NA,7,705,8,8C,Cluster 39,007304 3,7304,Precinct 120,17009174,400834,130288,1/17/17 8:23,1/17/17 9:29,"1100 trenton pl se, washington, dc 20032, usa"
12/3/16 2:32,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,"1100 TRENTON PLACE SE, WASHINGTON, DC",-76.9907263,38.8403453,NA,7,705,8,8C,Cluster 39,007304 3,7304,Precinct 120,16204607,400834,130288,12/3/16 0:29,12/3/16 0:31,"1100 trenton pl se, washington, dc 20032, usa"
5/25/17 20:38,EVENING,THEFT/OTHER,OTHERS,"1100 TRINIDAD AVENUE NE, WASHINGTON, DC",-76.9874079,38.9015776,NA,5,506,5,5D,Cluster 23,008802 2,8802,Precinct 77,17088062,401119,137128,5/25/17 15:41,5/25/17 15:42,"1100 trinidad ave ne, washington, dc 20002, usa"
8/27/16 20:52,EVENING,THEFT/OTHER,OTHERS,"1100 TRINIDAD AVENUE NE, WASHINGTON, DC",-76.9874079,38.9015776,NA,5,506,5,5D,Cluster 23,008802 2,8802,Precinct 77,16144512,401119,137128,8/24/16 9:30,8/27/16 17:30,"1100 trinidad ave ne, washington, dc 20002, usa"
7/24/16 14:18,DAY,THEFT/OTHER,OTHERS,"1100 TRINIDAD AVENUE NE, WASHINGTON, DC",-76.9874079,38.9015776,NA,5,506,5,5D,Cluster 23,008802 2,8802,Precinct 77,16122817,401119,137128,7/24/16 13:53,,"1100 trinidad ave ne, washington, dc 20002, usa"
6/10/17 22:40,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17098871,397609,138792,6/10/17 20:44,6/10/17 20:45,"1100 u st nw, washington, dc 20009, usa"
5/25/17 18:20,EVENING,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17088015,397609,138792,5/24/17 17:53,5/24/17 17:55,"1100 u st nw, washington, dc 20009, usa"
5/25/17 10:26,DAY,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17087754,397609,138792,5/25/17 9:49,5/25/17 10:05,"1100 u st nw, washington, dc 20009, usa"
5/20/17 17:12,EVENING,THEFT F/AUTO,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17084716,397609,138792,5/19/17 18:00,5/19/17 20:00,"1100 u st nw, washington, dc 20009, usa"
4/12/17 16:06,EVENING,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17059964,397609,138792,4/12/17 15:36,,"1100 u st nw, washington, dc 20009, usa"
4/9/17 4:58,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17057763,397609,138792,4/9/17 4:00,4/9/17 4:17,"1100 u st nw, washington, dc 20009, usa"
3/28/17 12:34,DAY,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17400551,397609,138792,3/27/17 0:05,3/28/17 2:00,"1100 u st nw, washington, dc 20009, usa"
3/27/17 11:58,DAY,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17049672,397609,138792,3/27/17 11:01,3/27/17 11:13,"1100 u st nw, washington, dc 20009, usa"
3/26/17 4:12,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17049008,397609,138792,3/26/17 3:03,3/26/17 3:50,"1100 u st nw, washington, dc 20009, usa"
3/24/17 0:26,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17047680,397609,138792,3/24/17 0:00,,"1100 u st nw, washington, dc 20009, usa"
3/22/17 6:12,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17046354,397609,138792,3/21/17 23:24,3/22/17 0:59,"1100 u st nw, washington, dc 20009, usa"
3/18/17 4:19,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17043976,397609,138792,3/18/17 1:54,3/18/17 4:19,"1100 u st nw, washington, dc 20009, usa"
3/10/17 3:20,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17039616,397609,138792,3/10/17 2:44,3/10/17 3:20,"1100 u st nw, washington, dc 20009, usa"
2/25/17 13:38,DAY,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17400379,397609,138792,2/25/17 0:25,2/25/17 13:25,"1100 u st nw, washington, dc 20009, usa"
2/24/17 17:01,EVENING,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17031686,397609,138792,2/24/17 15:44,,"1100 u st nw, washington, dc 20009, usa"
2/21/17 22:11,EVENING,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17029969,397609,138792,2/21/17 20:45,2/21/17 20:46,"1100 u st nw, washington, dc 20009, usa"
2/17/17 13:53,DAY,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17027376,397609,138792,2/17/17 13:15,2/17/17 13:17,"1100 u st nw, washington, dc 20009, usa"
2/17/17 11:56,DAY,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17027310,397609,138792,2/17/17 11:30,2/17/17 11:50,"1100 u st nw, washington, dc 20009, usa"
2/7/17 11:43,DAY,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17021513,397609,138792,2/7/17 11:00,2/7/17 11:43,"1100 u st nw, washington, dc 20009, usa"
2/6/17 1:48,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17020723,397609,138792,2/5/17 21:55,2/5/17 22:00,"1100 u st nw, washington, dc 20009, usa"
1/29/17 17:58,EVENING,THEFT F/AUTO,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,17016538,397609,138792,1/29/17 17:36,1/29/17 17:58,"1100 u st nw, washington, dc 20009, usa"
12/31/16 20:49,EVENING,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16220624,397609,138792,12/31/16 20:16,12/31/16 20:39,"1100 u st nw, washington, dc 20009, usa"
12/26/16 20:00,EVENING,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16217840,397609,138792,12/26/16 19:10,12/26/16 20:00,"1100 u st nw, washington, dc 20009, usa"
12/24/16 4:29,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16216695,397609,138792,12/24/16 2:20,12/24/16 2:30,"1100 u st nw, washington, dc 20009, usa"
12/13/16 6:40,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16208684,397609,138792,12/10/16 3:45,12/10/16 3:50,"1100 u st nw, washington, dc 20009, usa"
11/21/16 0:04,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16197884,397609,138792,11/18/16 23:00,11/18/16 23:08,"1100 u st nw, washington, dc 20009, usa"
11/2/16 20:49,EVENING,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16187207,397609,138792,11/2/16 20:22,11/2/16 20:49,"1100 u st nw, washington, dc 20009, usa"
11/1/16 0:57,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16186054,397609,138792,11/1/16 0:20,11/1/16 0:57,"1100 u st nw, washington, dc 20009, usa"
10/21/16 3:23,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16178878,397609,138792,10/21/16 0:40,10/21/16 0:50,"1100 u st nw, washington, dc 20009, usa"
10/18/16 9:21,DAY,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16177031,397609,138792,10/18/16 8:35,10/18/16 8:40,"1100 u st nw, washington, dc 20009, usa"
10/17/16 10:08,DAY,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16176390,397609,138792,10/17/16 9:00,10/17/16 9:07,"1100 u st nw, washington, dc 20009, usa"
9/7/16 22:53,EVENING,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16151580,397609,138792,9/7/16 21:40,9/7/16 21:45,"1100 u st nw, washington, dc 20009, usa"
9/1/16 5:44,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16147169,397609,138792,8/31/16 21:00,8/31/16 22:20,"1100 u st nw, washington, dc 20009, usa"
8/17/16 4:38,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16137560,397609,138792,8/16/16 23:05,8/16/16 23:10,"1100 u st nw, washington, dc 20009, usa"
8/7/16 6:09,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16131608,397609,138792,8/7/16 5:20,8/7/16 5:25,"1100 u st nw, washington, dc 20009, usa"
7/31/16 6:08,MIDNIGHT,ROBBERY,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16127176,397609,138792,7/31/16 5:09,7/31/16 5:10,"1100 u st nw, washington, dc 20009, usa"
7/20/16 10:50,DAY,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16120026,397609,138792,7/19/16 7:00,7/20/16 10:50,"1100 u st nw, washington, dc 20009, usa"
7/19/16 19:22,EVENING,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16119702,397609,138792,7/19/16 18:25,7/19/16 19:15,"1100 u st nw, washington, dc 20009, usa"
7/11/16 13:42,DAY,THEFT/OTHER,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16114455,397609,138792,6/7/16 8:00,6/7/16 23:00,"1100 u st nw, washington, dc 20009, usa"
7/4/16 13:33,DAY,MOTOR VEHICLE THEFT,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16110108,397609,138792,7/4/16 6:30,7/4/16 9:00,"1100 u st nw, washington, dc 20009, usa"
6/27/16 18:44,EVENING,THEFT F/AUTO,OTHERS,"1100 U STREET NW, WASHINGTON, DC",-77.0270557,38.9169975,NA,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,16105688,397609,138792,6/25/16 0:30,6/25/16 4:00,"1100 u st nw, washington, dc 20009, usa"
2/5/17 4:57,MIDNIGHT,SEX ABUSE,OTHERS,"1100 U STREET SE, WASHINGTON, DC",-76.9889904,38.8665737,NA,7,701,8,8A,Cluster 28,007503 1,7503,Precinct 114,17020370,401027,133176,2/5/17 2:15,2/5/17 3:00,"1100 u st se, washington, dc 20020, usa"
9/17/16 23:02,MIDNIGHT,ROBBERY,GUN,"1100 U STREET SE, WASHINGTON, DC",-76.9889904,38.8665737,NA,7,701,8,8A,Cluster 28,007503 1,7503,Precinct 114,16158041,401027,133176,9/17/16 19:54,,"1100 u st se, washington, dc 20020, usa"
8/11/16 15:43,EVENING,ROBBERY,GUN,"1100 U STREET SE, WASHINGTON, DC",-76.9889904,38.8665737,NA,7,701,8,8A,Cluster 28,007503 1,7503,Precinct 114,16134208,401027,133176,8/11/16 14:33,8/11/16 15:43,"1100 u st se, washington, dc 20020, usa"
4/19/17 18:45,EVENING,THEFT F/AUTO,OTHERS,"1100 V STREET NW, WASHINGTON, DC",-77.0270416,38.918111,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,17064375,397609,138916,4/19/17 15:00,4/19/17 15:30,"1100 v st nw, washington, dc 20001, usa"
2/5/17 16:04,EVENING,THEFT F/AUTO,OTHERS,"1100 V STREET NW, WASHINGTON, DC",-77.0270416,38.918111,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,17020522,397609,138916,2/4/17 23:00,2/5/17 9:00,"1100 v st nw, washington, dc 20001, usa"
2/1/17 19:41,EVENING,THEFT F/AUTO,OTHERS,"1100 V STREET NW, WASHINGTON, DC",-77.0270416,38.918111,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,17018409,397609,138916,2/1/17 17:00,2/1/17 19:18,"1100 v st nw, washington, dc 20001, usa"
1/23/17 14:51,DAY,THEFT F/AUTO,OTHERS,"1100 V STREET NW, WASHINGTON, DC",-77.0270416,38.918111,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,17012756,397609,138916,1/23/17 9:00,1/23/17 13:00,"1100 v st nw, washington, dc 20001, usa"
12/31/16 22:28,EVENING,THEFT/OTHER,OTHERS,"1100 V STREET NW, WASHINGTON, DC",-77.0270416,38.918111,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16220675,397609,138916,12/31/16 18:06,12/31/16 20:30,"1100 v st nw, washington, dc 20001, usa"
11/27/16 10:30,DAY,THEFT F/AUTO,OTHERS,"1100 V STREET NW, WASHINGTON, DC",-77.0270416,38.918111,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16201185,397609,138916,11/27/16 9:31,11/27/16 10:02,"1100 v st nw, washington, dc 20001, usa"
8/3/16 21:22,EVENING,THEFT F/AUTO,OTHERS,"1100 V STREET NW, WASHINGTON, DC",-77.0270416,38.918111,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16129252,397609,138916,8/3/16 13:24,8/3/16 16:30,"1100 v st nw, washington, dc 20001, usa"
7/30/16 4:25,MIDNIGHT,ROBBERY,OTHERS,"1100 V STREET NW, WASHINGTON, DC",-77.0270416,38.918111,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16126423,397609,138916,7/30/16 1:16,7/30/16 4:18,"1100 v st nw, washington, dc 20001, usa"
7/18/16 14:56,DAY,THEFT F/AUTO,OTHERS,"1100 V STREET NW, WASHINGTON, DC",-77.0270416,38.918111,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16118906,397609,138916,7/18/16 14:00,7/18/16 14:10,"1100 v st nw, washington, dc 20001, usa"
7/13/16 2:01,MIDNIGHT,THEFT F/AUTO,OTHERS,"1100 V STREET NW, WASHINGTON, DC",-77.0270416,38.918111,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16115506,397609,138916,7/12/16 18:30,7/13/16 2:01,"1100 v st nw, washington, dc 20001, usa"
1/22/17 4:24,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,"1100 VARNEY STREET SE, WASHINGTON, DC",-76.9898627,38.8363264,NA,7,706,8,8E,Cluster 39,009700 1,9700,Precinct 121,17012028,400980,129823,1/21/17 18:00,1/22/17 3:10,"1100 varney st se, washington, dc 20032, usa"
10/28/16 18:12,EVENING,BURGLARY,OTHERS,"1100 VARNEY STREET SE, WASHINGTON, DC",-76.9898627,38.8363264,NA,7,706,8,8E,Cluster 39,009700 1,9700,Precinct 121,16183821,400980,129823,10/28/16 14:00,10/28/16 14:05,"1100 varney st se, washington, dc 20032, usa"
8/22/16 0:29,MIDNIGHT,ROBBERY,GUN,"1100 VARNEY STREET SE, WASHINGTON, DC",-76.9898627,38.8363264,NA,7,706,8,8E,Cluster 39,009700 1,9700,Precinct 121,16140703,400980,129823,8/21/16 22:40,8/21/16 22:45,"1100 varney st se, washington, dc 20032, usa"
6/8/17 18:56,EVENING,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17097286,397171,137408,6/8/17 13:54,6/8/17 14:17,"1100 vermont ave nw, washington, dc 20005, usa"
6/7/17 16:44,EVENING,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17096709,397171,137408,9/12/16 8:30,10/12/16 17:30,"1100 vermont ave nw, washington, dc 20005, usa"
6/6/17 23:41,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17096183,397171,137408,6/6/17 18:09,6/6/17 19:10,"1100 vermont ave nw, washington, dc 20005, usa"
6/1/17 3:20,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17092330,397171,137408,6/1/17 2:22,6/1/17 3:20,"1100 vermont ave nw, washington, dc 20005, usa"
5/30/17 21:42,EVENING,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17091518,397171,137408,5/30/17 20:42,5/30/17 20:46,"1100 vermont ave nw, washington, dc 20005, usa"
5/22/17 19:22,EVENING,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17086154,397171,137408,5/22/17 18:47,5/22/17 18:55,"1100 vermont ave nw, washington, dc 20005, usa"
5/21/17 10:46,DAY,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17085296,397171,137408,5/21/17 10:28,,"1100 vermont ave nw, washington, dc 20005, usa"
5/21/17 4:40,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17085197,397171,137408,5/21/17 3:51,5/21/17 4:22,"1100 vermont ave nw, washington, dc 20005, usa"
5/20/17 9:02,DAY,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17084161,397171,137408,5/19/17 17:55,5/19/17 20:09,"1100 vermont ave nw, washington, dc 20005, usa"
5/14/17 14:21,DAY,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17080600,397171,137408,5/14/17 13:45,,"1100 vermont ave nw, washington, dc 20005, usa"
5/8/17 1:59,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17076365,397171,137408,5/8/17 1:19,5/8/17 1:23,"1100 vermont ave nw, washington, dc 20005, usa"
5/6/17 20:09,EVENING,MOTOR VEHICLE THEFT,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17075639,397171,137408,5/5/17 23:00,5/6/17 0:00,"1100 vermont ave nw, washington, dc 20005, usa"
4/30/17 13:32,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17071435,397171,137408,4/30/17 11:55,4/30/17 11:57,"1100 vermont ave nw, washington, dc 20005, usa"
4/19/17 15:12,EVENING,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17064316,397171,137408,4/19/17 14:45,4/19/17 14:46,"1100 vermont ave nw, washington, dc 20005, usa"
4/15/17 12:42,DAY,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17061784,397171,137408,4/15/17 10:22,4/15/17 12:42,"1100 vermont ave nw, washington, dc 20005, usa"
4/11/17 16:55,EVENING,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17059326,397171,137408,4/11/17 15:51,4/11/17 15:55,"1100 vermont ave nw, washington, dc 20005, usa"
4/10/17 6:26,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17058313,397171,137408,4/10/17 6:02,4/10/17 6:03,"1100 vermont ave nw, washington, dc 20005, usa"
4/5/17 2:01,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17055111,397171,137408,4/5/17 1:00,4/5/17 1:10,"1100 vermont ave nw, washington, dc 20005, usa"
4/3/17 3:31,MIDNIGHT,ROBBERY,GUN,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17053850,397171,137408,4/3/17 1:00,,"1100 vermont ave nw, washington, dc 20005, usa"
3/26/17 4:54,MIDNIGHT,THEFT/OTHER,OTHERS,"1100 VERMONT AVENUE NW, WASHINGTON, DC",-77.0332702,38.9039593,NA,2,207,2,2F,Cluster 8,010100 2,10100,Precinct 17,17049031,397171,137408,3/26/17 3:36,3/26/17 3:45,"1100 vermont ave nw, washington, dc 20005, usa"
