REPORT_DAT,SHIFT,OFFENSE,METHOD,addresses,lon,lat,geoaddress,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE,geoAddress 
10/24/16 13:13,DAY,THEFT/OTHER,OTHERS,"2100 N STREET NW, WASHINGTON, DC",-77.0466649,38.907246,NA,2,208,2,2B,Cluster 5,005500 3,5500,Precinct 4,16402190,395860,137710,10/24/16 8:35,10/24/16 8:45,"2100 n st nw, washington, dc 20037, usa"
8/9/16 1:04,MIDNIGHT,THEFT F/AUTO,OTHERS,"2100 N STREET NW, WASHINGTON, DC",-77.0466649,38.907246,NA,2,208,2,2B,Cluster 5,005500 3,5500,Precinct 4,16132683,395860,137710,8/8/16 23:48,8/9/16 0:04,"2100 n st nw, washington, dc 20037, usa"
7/30/16 16:55,EVENING,THEFT F/AUTO,OTHERS,"2100 N STREET NW, WASHINGTON, DC",-77.0466649,38.907246,NA,2,208,2,2B,Cluster 5,005500 3,5500,Precinct 4,16126799,395860,137710,7/30/16 15:33,7/30/16 16:40,"2100 n st nw, washington, dc 20037, usa"
7/13/16 18:29,EVENING,THEFT F/AUTO,OTHERS,"2100 N STREET NW, WASHINGTON, DC",-77.0466649,38.907246,NA,2,208,2,2B,Cluster 5,005500 3,5500,Precinct 4,16115938,395860,137710,7/13/16 8:00,7/13/16 18:00,"2100 n st nw, washington, dc 20037, usa"
6/21/16 12:06,DAY,THEFT F/AUTO,OTHERS,"2100 N STREET NW, WASHINGTON, DC",-77.0466649,38.907246,NA,2,208,2,2B,Cluster 5,005500 3,5500,Precinct 4,16101433,395860,137710,6/20/16 23:00,6/21/16 10:00,"2100 n st nw, washington, dc 20037, usa"
5/10/17 20:38,EVENING,THEFT/OTHER,OTHERS,"2100 NEW HAMPSHIRE AVENUE NW, WASHINGTON, DC",-77.0355217,38.9184789,NA,3,301,1,1B,Cluster 6,004300 1,4300,Precinct 22,17078299,396962,138971,5/10/17 19:36,5/10/17 20:36,"2100 new hampshire ave nw, washington, dc 20009, usa"
2/20/17 9:43,DAY,THEFT F/AUTO,OTHERS,"2100 NEW HAMPSHIRE AVENUE NW, WASHINGTON, DC",-77.0355217,38.9184789,NA,3,301,1,1B,Cluster 6,004300 1,4300,Precinct 22,17028983,396962,138971,2/19/17 20:30,2/20/17 8:10,"2100 new hampshire ave nw, washington, dc 20009, usa"
9/5/16 14:44,DAY,MOTOR VEHICLE THEFT,OTHERS,"2100 NEW HAMPSHIRE AVENUE NW, WASHINGTON, DC",-77.0355217,38.9184789,NA,3,301,1,1B,Cluster 6,004300 1,4300,Precinct 22,16149989,396962,138971,8/27/16 11:00,9/5/16 12:00,"2100 new hampshire ave nw, washington, dc 20009, usa"
6/4/16 16:37,EVENING,THEFT/OTHER,OTHERS,"2100 NEW HAMPSHIRE AVENUE NW, WASHINGTON, DC",-77.0355217,38.9184789,NA,3,301,1,1B,Cluster 6,004300 1,4300,Precinct 22,16090459,396962,138971,6/1/16 20:30,6/3/16 21:00,"2100 new hampshire ave nw, washington, dc 20009, usa"
6/9/17 9:35,DAY,THEFT F/AUTO,OTHERS,"2100 NEWPORT PLACE NW, WASHINGTON, DC",-77.0469559,38.9078179,NA,2,208,2,2B,Cluster 5,005500 4,5500,Precinct 14,17097795,395861,137783,6/9/17 3:07,6/9/17 3:34,"2100 newport pl nw, washington, dc 20037, usa"
4/26/17 16:03,EVENING,THEFT F/AUTO,OTHERS,"2100 NEWPORT PLACE NW, WASHINGTON, DC",-77.0469559,38.9078179,NA,2,208,2,2B,Cluster 5,005500 4,5500,Precinct 14,17068652,395861,137783,4/26/17 13:00,4/26/17 15:01,"2100 newport pl nw, washington, dc 20037, usa"
1/5/17 16:37,EVENING,MOTOR VEHICLE THEFT,OTHERS,"2100 NEWPORT PLACE NW, WASHINGTON, DC",-77.0469559,38.9078179,NA,2,208,2,2B,Cluster 5,005500 4,5500,Precinct 14,17002795,395861,137783,1/4/17 23:00,1/5/17 16:37,"2100 newport pl nw, washington, dc 20037, usa"
11/3/16 14:07,DAY,THEFT F/AUTO,OTHERS,"2100 NEWPORT PLACE NW, WASHINGTON, DC",-77.0469559,38.9078179,NA,2,208,2,2B,Cluster 5,005500 4,5500,Precinct 14,16187567,395861,137783,11/3/16 12:38,11/3/16 13:38,"2100 newport pl nw, washington, dc 20037, usa"
10/7/16 18:19,EVENING,THEFT F/AUTO,OTHERS,"2100 NEWPORT PLACE NW, WASHINGTON, DC",-77.0469559,38.9078179,NA,2,208,2,2B,Cluster 5,005500 4,5500,Precinct 14,16170462,395861,137783,10/7/16 12:00,10/7/16 14:15,"2100 newport pl nw, washington, dc 20037, usa"
5/13/17 20:33,EVENING,THEFT F/AUTO,OTHERS,"2100 O STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,17080198,395861,137857,5/13/17 16:30,5/13/17 18:45,"2100 p st nw, washington, dc 20037, usa"
4/22/17 17:16,EVENING,THEFT F/AUTO,OTHERS,"2100 O STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,17066276,395861,137857,4/22/17 7:00,4/22/17 17:00,"2100 p st nw, washington, dc 20037, usa"
1/25/17 19:59,EVENING,THEFT F/AUTO,OTHERS,"2100 O STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,17014187,395861,137857,1/25/17 18:35,1/25/17 19:00,"2100 p st nw, washington, dc 20037, usa"
10/4/16 16:39,EVENING,THEFT/OTHER,OTHERS,"2100 O STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,16168658,395861,137857,9/29/16 12:00,10/4/16 10:00,"2100 p st nw, washington, dc 20037, usa"
9/19/16 16:13,EVENING,THEFT F/AUTO,OTHERS,"2100 O STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,16159145,395861,137857,9/19/16 9:30,9/19/16 16:00,"2100 p st nw, washington, dc 20037, usa"
6/5/16 11:10,DAY,THEFT F/AUTO,OTHERS,"2100 O STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,16090955,395861,137857,6/4/16 7:00,6/4/16 15:30,"2100 p st nw, washington, dc 20037, usa"
6/2/16 11:59,DAY,THEFT F/AUTO,OTHERS,"2100 O STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,16088970,395861,137857,6/1/16 21:30,6/2/16 10:15,"2100 p st nw, washington, dc 20037, usa"
6/7/17 17:55,EVENING,THEFT/OTHER,OTHERS,"2100 P STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,17096775,395861,137976,6/7/17 14:30,6/7/17 17:15,"2100 p st nw, washington, dc 20037, usa"
5/11/17 22:21,EVENING,THEFT/OTHER,OTHERS,"2100 P STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,17079048,395861,137976,5/11/17 20:29,5/11/17 22:21,"2100 p st nw, washington, dc 20037, usa"
5/4/17 9:36,DAY,THEFT/OTHER,OTHERS,"2100 P STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,17073943,395861,137976,5/4/17 8:47,5/4/17 9:21,"2100 p st nw, washington, dc 20037, usa"
5/3/17 21:20,EVENING,THEFT/OTHER,OTHERS,"2100 P STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,17073722,395861,137976,5/3/17 20:25,5/3/17 20:48,"2100 p st nw, washington, dc 20037, usa"
4/17/17 0:21,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,"2100 P STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,17062763,395861,137976,4/16/17 22:29,4/17/17 0:15,"2100 p st nw, washington, dc 20037, usa"
2/25/17 12:43,DAY,THEFT/OTHER,OTHERS,"2100 P STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,17032197,395861,137976,2/25/17 9:47,2/25/17 10:00,"2100 p st nw, washington, dc 20037, usa"
2/5/17 15:09,EVENING,THEFT F/AUTO,OTHERS,"2100 P STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,17020533,395861,137976,2/5/17 14:39,2/5/17 15:09,"2100 p st nw, washington, dc 20037, usa"
1/14/17 12:45,DAY,THEFT F/AUTO,OTHERS,"2100 P STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,17007634,395861,137976,1/14/17 10:02,1/14/17 10:47,"2100 p st nw, washington, dc 20037, usa"
11/9/16 17:17,EVENING,THEFT F/AUTO,OTHERS,"2100 P STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,16191242,395861,137976,11/9/16 8:30,11/9/16 14:10,"2100 p st nw, washington, dc 20037, usa"
11/7/16 18:28,EVENING,ROBBERY,OTHERS,"2100 P STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,16190190,395861,137976,11/7/16 13:30,11/7/16 13:40,"2100 p st nw, washington, dc 20037, usa"
11/5/16 20:16,EVENING,THEFT/OTHER,OTHERS,"2100 P STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,16189031,395861,137976,10/29/16 0:16,10/29/16 0:18,"2100 p st nw, washington, dc 20037, usa"
11/4/16 22:47,EVENING,THEFT/OTHER,OTHERS,"2100 P STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,16188387,395861,137976,11/4/16 17:13,11/4/16 17:15,"2100 p st nw, washington, dc 20037, usa"
10/10/16 22:27,EVENING,THEFT/OTHER,OTHERS,"2100 P STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,16172486,395861,137976,10/10/16 18:30,10/10/16 19:20,"2100 p st nw, washington, dc 20037, usa"
9/1/16 2:50,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,"2100 P STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,16147248,395861,137976,9/1/16 1:26,9/1/16 2:15,"2100 p st nw, washington, dc 20037, usa"
8/8/16 1:50,MIDNIGHT,THEFT/OTHER,OTHERS,"2100 P STREET NW, WASHINGTON, DC",-77.0469334,38.9095344,NA,2,208,2,2B,Cluster 6,005500 4,5500,Precinct 14,16132071,395861,137976,8/8/16 0:50,8/8/16 0:57,"2100 p st nw, washington, dc 20037, usa"
6/9/17 9:53,DAY,MOTOR VEHICLE THEFT,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,17097812,395858,137094,6/8/17 15:15,6/8/17 16:30,"2100 pennsylvania ave nw, washington, dc 20037, usa"
6/6/17 11:11,DAY,THEFT/OTHER,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,17095860,395858,137094,6/5/17 15:00,,"2100 pennsylvania ave nw, washington, dc 20037, usa"
5/26/17 14:22,DAY,MOTOR VEHICLE THEFT,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,17088547,395858,137094,5/23/17 23:00,5/24/17 6:00,"2100 pennsylvania ave nw, washington, dc 20037, usa"
4/8/17 1:24,MIDNIGHT,THEFT F/AUTO,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,17057066,395858,137094,4/7/17 21:30,4/8/17 0:45,"2100 pennsylvania ave nw, washington, dc 20037, usa"
4/7/17 15:58,EVENING,THEFT/OTHER,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,17056725,395858,137094,4/6/17 11:00,4/6/17 14:00,"2100 pennsylvania ave nw, washington, dc 20037, usa"
3/7/17 13:35,DAY,THEFT/OTHER,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,17037950,395858,137094,3/7/17 12:00,3/7/17 12:05,"2100 pennsylvania ave nw, washington, dc 20037, usa"
2/14/17 11:55,DAY,THEFT/OTHER,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,17025592,395858,137094,2/3/17 11:19,2/7/17 11:55,"2100 pennsylvania ave nw, washington, dc 20037, usa"
1/18/17 16:42,EVENING,THEFT/OTHER,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,17010019,395858,137094,1/18/17 15:00,1/18/17 15:43,"2100 pennsylvania ave nw, washington, dc 20037, usa"
1/8/17 20:20,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,17004397,395858,137094,1/8/17 18:39,1/8/17 20:20,"2100 pennsylvania ave nw, washington, dc 20037, usa"
1/6/17 20:49,EVENING,THEFT/OTHER,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,17003460,395858,137094,1/6/17 11:30,1/6/17 19:53,"2100 pennsylvania ave nw, washington, dc 20037, usa"
12/16/16 17:10,EVENING,THEFT/OTHER,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,16212240,395858,137094,12/16/16 13:00,12/16/16 13:04,"2100 pennsylvania ave nw, washington, dc 20037, usa"
12/2/16 17:55,EVENING,THEFT/OTHER,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,16204338,395858,137094,12/2/16 9:00,12/2/16 16:45,"2100 pennsylvania ave nw, washington, dc 20037, usa"
10/5/16 20:18,EVENING,THEFT F/AUTO,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,16169403,395858,137094,10/5/16 14:45,10/5/16 17:00,"2100 pennsylvania ave nw, washington, dc 20037, usa"
9/29/16 12:56,DAY,ASSAULT W/DANGEROUS WEAPON,KNIFE,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,16165451,395858,137094,9/29/16 10:15,9/29/16 10:30,"2100 pennsylvania ave nw, washington, dc 20037, usa"
9/9/16 15:53,EVENING,THEFT/OTHER,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,16152657,395858,137094,9/9/16 12:01,9/9/16 13:10,"2100 pennsylvania ave nw, washington, dc 20037, usa"
8/17/16 14:02,DAY,THEFT/OTHER,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,16401696,395858,137094,7/30/16 12:20,8/15/16 12:20,"2100 pennsylvania ave nw, washington, dc 20037, usa"
8/15/16 19:22,EVENING,THEFT/OTHER,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,16136744,395858,137094,8/15/16 12:00,8/15/16 16:00,"2100 pennsylvania ave nw, washington, dc 20037, usa"
6/21/16 15:54,EVENING,THEFT F/AUTO,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,16101605,395858,137094,6/21/16 13:00,6/21/16 14:00,"2100 pennsylvania ave nw, washington, dc 20037, usa"
6/10/16 20:45,EVENING,THEFT F/AUTO,OTHERS,"2100 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.047247,38.9011672,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,16094476,395858,137094,6/10/16 14:00,6/10/16 16:00,"2100 pennsylvania ave nw, washington, dc 20037, usa"
5/23/17 9:52,DAY,THEFT F/AUTO,OTHERS,"2100 PHELPS PLACE NW, WASHINGTON, DC",-77.0477801,38.9138836,NA,2,208,2,2D,Cluster 1,004100 3,4100,Precinct 13,17085995,395892,138444,5/22/17 13:03,5/22/17 14:00,"2100 phelps pl nw, washington, dc 20008, usa"
1/11/17 13:18,DAY,THEFT F/AUTO,OTHERS,"2100 PHELPS PLACE NW, WASHINGTON, DC",-77.0477801,38.9138836,NA,2,208,2,2D,Cluster 1,004100 3,4100,Precinct 13,17005755,395892,138444,1/11/17 11:45,1/11/17 12:35,"2100 phelps pl nw, washington, dc 20008, usa"
12/15/16 10:00,DAY,ROBBERY,GUN,"2100 Q STREET SE, WASHINGTON, DC",-76.975948,38.8707508,NA,7,701,8,8A,Cluster 34,007601 3,7601,Precinct 133,16211517,402129,133657,12/15/16 1:30,,"2100 q st se, washington, dc 20020, usa"
6/1/17 15:46,EVENING,THEFT F/AUTO,OTHERS,"2100 QUEENS CHAPEL ROAD NE, WASHINGTON, DC",-76.9726955,38.91878,NA,5,505,5,5C,Cluster 22,011100 3,11100,Precinct 72,17400892,402392,139028,5/29/17 1:00,5/29/17 3:00,"2100 queens chapel rd ne, washington, dc 20018, usa"
5/28/17 14:38,DAY,THEFT F/AUTO,OTHERS,"2100 QUEENS CHAPEL ROAD NE, WASHINGTON, DC",-76.9726955,38.91878,NA,5,503,5,5C,Cluster 22,011100 3,11100,Precinct 72,17089914,402392,139028,5/28/17 0:01,5/28/17 4:30,"2100 queens chapel rd ne, washington, dc 20018, usa"
5/28/17 4:16,MIDNIGHT,THEFT F/AUTO,OTHERS,"2100 QUEENS CHAPEL ROAD NE, WASHINGTON, DC",-76.9726955,38.91878,NA,5,503,5,5C,Cluster 22,011100 3,11100,Precinct 72,17089758,402392,139028,5/27/17 23:14,5/28/17 4:15,"2100 queens chapel rd ne, washington, dc 20018, usa"
5/21/17 5:06,MIDNIGHT,SEX ABUSE,OTHERS,"2100 QUEENS CHAPEL ROAD NE, WASHINGTON, DC",-76.9726955,38.91878,NA,5,503,5,5C,Cluster 22,011100 3,11100,Precinct 72,17085133,402392,139028,5/21/17 0:50,5/21/17 1:00,"2100 queens chapel rd ne, washington, dc 20018, usa"
5/10/17 14:09,DAY,THEFT F/AUTO,OTHERS,"2100 QUEENS CHAPEL ROAD NE, WASHINGTON, DC",-76.9726955,38.91878,NA,5,503,5,5C,Cluster 22,011100 3,11100,Precinct 72,17078010,402392,139028,4/22/17 13:19,,"2100 queens chapel rd ne, washington, dc 20018, usa"
4/9/17 4:50,MIDNIGHT,THEFT F/AUTO,OTHERS,"2100 QUEENS CHAPEL ROAD NE, WASHINGTON, DC",-76.9726955,38.91878,NA,5,503,5,5C,Cluster 22,011100 3,11100,Precinct 72,17057762,402392,139028,4/9/17 2:03,4/9/17 3:45,"2100 queens chapel rd ne, washington, dc 20018, usa"
3/4/17 19:44,EVENING,MOTOR VEHICLE THEFT,OTHERS,"2100 QUEENS CHAPEL ROAD NE, WASHINGTON, DC",-76.9726955,38.91878,NA,5,503,5,5C,Cluster 22,011100 3,11100,Precinct 72,17036481,402392,139028,3/4/17 19:30,3/4/17 19:44,"2100 queens chapel rd ne, washington, dc 20018, usa"
1/9/17 15:47,EVENING,BURGLARY,OTHERS,"2100 QUEENS CHAPEL ROAD NE, WASHINGTON, DC",-76.9726955,38.91878,NA,5,503,5,5C,Cluster 22,011100 3,11100,Precinct 72,17004776,402392,139028,12/30/16 22:30,12/30/16 23:00,"2100 queens chapel rd ne, washington, dc 20018, usa"
12/20/16 11:35,DAY,MOTOR VEHICLE THEFT,OTHERS,"2100 QUEENS CHAPEL ROAD NE, WASHINGTON, DC",-76.9726955,38.91878,NA,5,503,5,5C,Cluster 22,011100 3,11100,Precinct 72,16214437,402392,139028,12/19/16 23:45,12/20/16 2:00,"2100 queens chapel rd ne, washington, dc 20018, usa"
11/1/16 4:15,MIDNIGHT,THEFT/OTHER,OTHERS,"2100 QUEENS CHAPEL ROAD NE, WASHINGTON, DC",-76.9726955,38.91878,NA,5,503,5,5C,Cluster 22,011100 3,11100,Precinct 72,16186120,402392,139028,11/1/16 2:00,11/1/16 2:05,"2100 queens chapel rd ne, washington, dc 20018, usa"
8/31/16 1:39,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,"2100 QUEENS CHAPEL ROAD NE, WASHINGTON, DC",-76.9726955,38.91878,NA,5,503,5,5C,Cluster 22,011100 3,11100,Precinct 72,16146586,402392,139028,8/31/16 0:45,8/31/16 1:37,"2100 queens chapel rd ne, washington, dc 20018, usa"
7/7/16 21:01,EVENING,ROBBERY,OTHERS,"2100 QUEENS CHAPEL ROAD NE, WASHINGTON, DC",-76.9726955,38.91878,NA,5,505,5,5C,Cluster 22,011100 3,11100,Precinct 72,16112404,402392,139028,7/7/16 19:30,7/7/16 19:42,"2100 queens chapel rd ne, washington, dc 20018, usa"
9/16/16 4:29,MIDNIGHT,BURGLARY,OTHERS,"2100 R STREET NW, WASHINGTON, DC",-77.04692,38.9124861,NA,2,208,2,2B,Cluster 6,005500 1,5500,Precinct 14,16156860,395915,138306,9/16/16 1:03,9/16/16 1:10,"2100 r st nw, washington, dc 20008, usa"
8/27/16 17:09,EVENING,ROBBERY,OTHERS,"2100 R STREET NW, WASHINGTON, DC",-77.04692,38.9124861,NA,2,208,2,2B,Cluster 6,005500 1,5500,Precinct 14,16144421,395915,138306,8/27/16 15:45,8/27/16 16:10,"2100 r st nw, washington, dc 20008, usa"
7/29/16 13:53,DAY,THEFT F/AUTO,OTHERS,"2100 R STREET NW, WASHINGTON, DC",-77.04692,38.9124861,NA,2,208,2,2B,Cluster 6,005500 1,5500,Precinct 14,16125988,395915,138306,7/29/16 11:45,7/29/16 12:00,"2100 r st nw, washington, dc 20008, usa"
5/29/17 9:04,DAY,THEFT F/AUTO,OTHERS,"2100 R STREET SE, WASHINGTON, DC",-76.97595,38.8694739,NA,7,701,8,8A,Cluster 34,007601 3,7601,Precinct 133,17090345,402129,133517,5/29/17 4:45,5/29/17 9:04,"2100 r st se, washington, dc 20020, usa"
2/3/17 18:02,EVENING,THEFT/OTHER,OTHERS,"2100 R STREET SE, WASHINGTON, DC",-76.97595,38.8694739,NA,7,701,8,8A,Cluster 34,007601 3,7601,Precinct 133,17019524,402129,133517,2/3/17 15:00,2/3/17 17:30,"2100 r st se, washington, dc 20020, usa"
5/25/17 22:15,EVENING,BURGLARY,OTHERS,"2100 RAND PLACE NE, WASHINGTON, DC",-76.9755868,38.913384,NA,5,503,5,5C,Cluster 23,011100 3,11100,Precinct 72,17088181,402174,138387,5/25/17 11:00,5/25/17 19:00,"2100 rand pl ne, washington, dc 20002, usa"
12/12/16 22:02,EVENING,THEFT/OTHER,OTHERS,"2100 RAND PLACE NE, WASHINGTON, DC",-76.9755868,38.913384,NA,5,503,5,5C,Cluster 23,011100 3,11100,Precinct 72,16210054,402174,138387,12/12/16 19:37,12/12/16 20:36,"2100 rand pl ne, washington, dc 20002, usa"
9/11/16 12:32,DAY,THEFT F/AUTO,OTHERS,"2100 RHODE ISLAND AVENUE NE, WASHINGTON, DC",-76.9749185,38.9299494,NA,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,16153878,402210,140221,9/11/16 11:34,9/11/16 12:31,"2100 rhode island ave ne, washington, dc 20018, usa"
9/1/16 17:19,EVENING,THEFT F/AUTO,OTHERS,"2100 RHODE ISLAND AVENUE NE, WASHINGTON, DC",-76.9749185,38.9299494,NA,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,16147596,402210,140221,8/31/16 9:00,9/1/16 17:19,"2100 rhode island ave ne, washington, dc 20018, usa"
8/5/16 4:52,MIDNIGHT,ROBBERY,GUN,"2100 RHODE ISLAND AVENUE NE, WASHINGTON, DC",-76.9749185,38.9299494,NA,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,16130293,402210,140221,8/5/16 3:30,8/5/16 3:32,"2100 rhode island ave ne, washington, dc 20018, usa"
7/30/16 19:19,EVENING,THEFT F/AUTO,OTHERS,"2100 RHODE ISLAND AVENUE NE, WASHINGTON, DC",-76.9749185,38.9299494,NA,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,16126900,402210,140221,7/30/16 18:43,7/30/16 19:00,"2100 rhode island ave ne, washington, dc 20018, usa"
7/26/16 12:06,DAY,ROBBERY,GUN,"2100 RHODE ISLAND AVENUE NE, WASHINGTON, DC",-76.9749185,38.9299494,NA,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,16123943,402210,140221,7/26/16 10:32,7/26/16 12:06,"2100 rhode island ave ne, washington, dc 20018, usa"
3/6/17 15:11,EVENING,THEFT F/AUTO,OTHERS,"2100 S STREET NW, WASHINGTON, DC",-77.0469453,38.9139101,NA,2,208,2,2D,Cluster 1,004100 3,4100,Precinct 13,17037378,395911,138470,3/6/17 13:10,3/6/17 14:20,"2100 s st nw, washington, dc 20008, usa"
1/26/17 12:53,DAY,THEFT F/AUTO,OTHERS,"2100 S STREET NW, WASHINGTON, DC",-77.0469453,38.9139101,NA,2,208,2,2D,Cluster 1,004100 3,4100,Precinct 13,17014531,395911,138470,1/17/17 13:15,1/17/17 15:30,"2100 s st nw, washington, dc 20008, usa"
11/15/16 17:48,EVENING,THEFT F/AUTO,OTHERS,"2100 S STREET NW, WASHINGTON, DC",-77.0469453,38.9139101,NA,2,208,2,2D,Cluster 1,004100 3,4100,Precinct 13,16194660,395911,138470,11/15/16 7:00,11/15/16 16:00,"2100 s st nw, washington, dc 20008, usa"
7/21/16 0:57,MIDNIGHT,THEFT/OTHER,OTHERS,"2100 S STREET NW, WASHINGTON, DC",-77.0469453,38.9139101,NA,2,208,2,2D,Cluster 1,004100 3,4100,Precinct 13,16120496,395911,138470,7/20/16 22:31,,"2100 s st nw, washington, dc 20008, usa"
