"REPORT_DAT","SHIFT","OFFENSE","METHOD","addresses","lon","lat","geoaddress","DISTRICT","PSA","WARD","ANC","NEIGHBORHOOD_CLUSTER","BLOCK_GROUP","CENSUS_TRACT","VOTING_PRECINCT","CCN","XBLOCK","YBLOCK","START_DATE","END_DATE","geoAddress"
"1/13/2017 15:38","EVENING","BURGLARY","OTHERS","3002 17TH STREET NE, WASHINGTON, DC",-76.9807838,38.9281959,NA,5,504,5,"5B","Cluster 22","009301 3",9301,"Precinct 70",17007134,401662,140084,"1/13/2017 14:30","1/13/2017 14:40","3002 17th st ne, washington, dc 20018, usa"
"12/9/2016 13:19","DAY","THEFT F/AUTO","OTHERS","3002 17TH STREET NE, WASHINGTON, DC",-76.9807838,38.9281959,NA,5,504,5,"5B","Cluster 22","009301 3",9301,"Precinct 70",16208207,401662,140084,"12/9/2016 11:45","12/9/2016 12:00","3002 17th st ne, washington, dc 20018, usa"
"11/15/2016 10:41","DAY","THEFT F/AUTO","OTHERS","3002 17TH STREET NE, WASHINGTON, DC",-76.9807838,38.9281959,NA,5,504,5,"5B","Cluster 22","009301 3",9301,"Precinct 70",16194488,401662,140084,"11/15/2016 10:00","11/15/2016 10:20","3002 17th st ne, washington, dc 20018, usa"
"9/4/2016 3:35","MIDNIGHT","THEFT F/AUTO","OTHERS","3002 17TH STREET NE, WASHINGTON, DC",-76.9807838,38.9281959,NA,5,504,5,"5B","Cluster 22","009301 3",9301,"Precinct 70",16149225,401662,140084,"9/4/2016 1:00","9/4/2016 2:45","3002 17th st ne, washington, dc 20018, usa"
"4/16/2017 1:16","MIDNIGHT","THEFT F/AUTO","OTHERS","3003 KLINGLE ROAD NW, WASHINGTON, DC",-77.061819,38.930542,NA,2,204,3,"3C","Cluster 15","000502 2",502,"Precinct 26",17062123,394653,140258,"4/15/2017 21:33","4/15/2017 22:07","3003 klingle rd nw, washington, dc 20008, usa"
"12/19/2016 17:57","EVENING","THEFT F/AUTO","OTHERS","3003 KLINGLE ROAD NW, WASHINGTON, DC",-77.061819,38.930542,NA,2,204,3,"3C","Cluster 15","000502 2",502,"Precinct 26",16214130,394653,140258,"12/19/2016 13:00","12/19/2016 17:00","3003 klingle rd nw, washington, dc 20008, usa"
"4/5/2017 13:56","DAY","THEFT F/AUTO","OTHERS","3005 MOUNT PLEASANT STREET NW, WASHINGTON, DC",-77.0367516,38.9271874,NA,4,408,1,"1D","Cluster 2","002702 2",2702,"Precinct 39",17055344,396804,139957,"4/5/2017 11:30","4/5/2017 12:10","3005 mt pleasant st nw, washington, dc 20009, usa"
"12/14/2016 13:57","DAY","THEFT F/AUTO","OTHERS","3005 MOUNT PLEASANT STREET NW, WASHINGTON, DC",-77.0367516,38.9271874,NA,4,408,1,"1D","Cluster 2","002702 2",2702,"Precinct 39",16211007,396804,139957,"12/14/2016 13:00","12/14/2016 13:57","3005 mt pleasant st nw, washington, dc 20009, usa"
"12/6/2016 10:41","DAY","THEFT F/AUTO","OTHERS","3005 MOUNT PLEASANT STREET NW, WASHINGTON, DC",-77.0367516,38.9271874,NA,4,408,1,"1D","Cluster 2","002702 2",2702,"Precinct 39",16206425,396804,139957,"12/6/2016 0:01","12/6/2016 6:30","3005 mt pleasant st nw, washington, dc 20009, usa"
"3/30/2017 13:04","DAY","THEFT/OTHER","OTHERS","3008 MASSACHUSETTS AVENUE SE, WASHINGTON, DC",-76.9642247,38.8792181,NA,6,605,7,"7B","Cluster 34","007709 1",7709,"Precinct 132",17051692,403151,134574,"3/29/2017 14:00","","3008 massachusetts ave se, washington, dc 20019, usa"
"3/1/2017 1:37","MIDNIGHT","MOTOR VEHICLE THEFT","OTHERS","3008 MASSACHUSETTS AVENUE SE, WASHINGTON, DC",-76.9642247,38.8792181,NA,6,605,7,"7B","Cluster 34","007709 1",7709,"Precinct 132",17034018,403151,134574,"2/28/2017 18:01","2/28/2017 18:46","3008 massachusetts ave se, washington, dc 20019, usa"
"1/30/2017 8:01","DAY","THEFT F/AUTO","OTHERS","3008 WARDER STREET NW, WASHINGTON, DC",-77.0196694,38.9289062,NA,3,302,1,"1A","Cluster 2","003200 4",3200,"Precinct 38",17016787,398307,140139,"1/29/2017 21:00","1/30/2017 6:45","3008 warder st nw, washington, dc 20001, usa"
"1/5/2017 11:52","DAY","THEFT/OTHER","OTHERS","3008 WARDER STREET NW, WASHINGTON, DC",-77.0196694,38.9289062,NA,3,302,1,"1A","Cluster 2","003200 4",3200,"Precinct 38",16402272,398307,140139,"10/31/2016 16:00","10/31/2016 23:00","3008 warder st nw, washington, dc 20001, usa"
"10/8/2016 13:34","DAY","ROBBERY","OTHERS","301 53RD STREET SE, WASHINGTON, DC",-76.9257932,38.8838155,NA,6,604,7,"7E","Cluster 33","009905 1",9905,"Precinct 104",16171090,406388,135097,"10/8/2016 11:45","","301 53rd st se, washington, dc 20019, usa"
"2/27/2017 18:06","EVENING","THEFT F/AUTO","OTHERS","301 FLORIDA AVENUE NW, WASHINGTON, DC",-77.0161418,38.9138207,NA,5,501,5,"5E","Cluster 21","004600 2",4600,"Precinct 19",17033449,398614,138431,"2/27/2017 17:36","2/27/2017 18:06","301 florida ave nw, washington, dc 20001, usa"
"1/3/2017 18:57","EVENING","THEFT/OTHER","OTHERS","301 FLORIDA AVENUE NW, WASHINGTON, DC",-77.0161418,38.9138207,NA,5,501,5,"5E","Cluster 21","004600 2",4600,"Precinct 19",17001568,398614,138431,"1/3/2017 14:41","1/3/2017 16:30","301 florida ave nw, washington, dc 20001, usa"
"10/23/2016 19:57","EVENING","ROBBERY","GUN","301 FLORIDA AVENUE NW, WASHINGTON, DC",-77.0161418,38.9138207,NA,5,501,5,"5E","Cluster 21","004600 2",4600,"Precinct 19",16180683,398614,138431,"10/23/2016 18:21","10/23/2016 19:57","301 florida ave nw, washington, dc 20001, usa"
"5/17/2017 20:50","EVENING","THEFT/OTHER","OTHERS","301 ORANGE STREET SE, WASHINGTON, DC",-77.0040672,38.8467625,NA,7,707,8,"8C","Cluster 39","010400 2",10400,"Precinct 123",17082862,399763,130906,"5/17/2017 19:08","5/17/2017 19:18","301 orange st se, washington, dc 20032, usa"
"3/2/2017 23:02","MIDNIGHT","THEFT F/AUTO","OTHERS","301 ORANGE STREET SE, WASHINGTON, DC",-77.0040672,38.8467625,NA,7,707,8,"8C","Cluster 39","010400 2",10400,"Precinct 123",17035389,399763,130906,"3/1/2017 22:30","3/2/2017 7:30","301 orange st se, washington, dc 20032, usa"
"1/29/2017 22:38","EVENING","MOTOR VEHICLE THEFT","OTHERS","301 ORANGE STREET SE, WASHINGTON, DC",-77.0040672,38.8467625,NA,7,707,8,"8C","Cluster 39","010400 2",10400,"Precinct 123",17016671,399763,130906,"1/29/2017 20:00","1/29/2017 20:10","301 orange st se, washington, dc 20032, usa"
"1/13/2017 22:04","EVENING","THEFT/OTHER","OTHERS","301 ORANGE STREET SE, WASHINGTON, DC",-77.0040672,38.8467625,NA,7,707,8,"8C","Cluster 39","010400 2",10400,"Precinct 123",17007307,399763,130906,"1/13/2017 18:42","1/13/2017 19:14","301 orange st se, washington, dc 20032, usa"
"11/22/2016 11:34","DAY","ASSAULT W/DANGEROUS WEAPON","OTHERS","301 ORANGE STREET SE, WASHINGTON, DC",-77.0040672,38.8467625,NA,7,707,8,"8C","Cluster 39","010400 2",10400,"Precinct 123",16198660,399763,130906,"11/21/2016 22:30","11/22/2016 4:00","301 orange st se, washington, dc 20032, usa"
"11/21/2016 20:01","EVENING","THEFT F/AUTO","OTHERS","301 ORANGE STREET SE, WASHINGTON, DC",-77.0040672,38.8467625,NA,7,707,8,"8C","Cluster 39","010400 2",10400,"Precinct 123",16198298,399763,130906,"11/20/2016 12:00","11/21/2016 17:00","301 orange st se, washington, dc 20032, usa"
"11/3/2016 20:24","EVENING","THEFT/OTHER","OTHERS","301 ORANGE STREET SE, WASHINGTON, DC",-77.0040672,38.8467625,NA,7,707,8,"8C","Cluster 39","010400 2",10400,"Precinct 123",16187794,399763,130906,"11/1/2016 11:30","11/1/2016 18:30","301 orange st se, washington, dc 20032, usa"
"10/3/2016 18:40","EVENING","THEFT/OTHER","OTHERS","301 ORANGE STREET SE, WASHINGTON, DC",-77.0040672,38.8467625,NA,7,707,8,"8C","Cluster 39","010400 2",10400,"Precinct 123",16168147,399763,130906,"10/3/2016 17:50","10/3/2016 18:40","301 orange st se, washington, dc 20032, usa"
"9/29/2016 10:39","DAY","BURGLARY","OTHERS","301 ORANGE STREET SE, WASHINGTON, DC",-77.0040672,38.8467625,NA,7,707,8,"8C","Cluster 39","010400 2",10400,"Precinct 123",16165424,399763,130906,"9/26/2016 8:10","9/29/2016 8:50","301 orange st se, washington, dc 20032, usa"
"8/8/2016 20:15","EVENING","THEFT F/AUTO","OTHERS","301 ORANGE STREET SE, WASHINGTON, DC",-77.0040672,38.8467625,NA,7,707,8,"8C","Cluster 39","010400 2",10400,"Precinct 123",16132479,399763,130906,"8/8/2016 10:00","8/8/2016 12:30","301 orange st se, washington, dc 20032, usa"
"7/20/2016 21:15","EVENING","THEFT F/AUTO","OTHERS","301 ORANGE STREET SE, WASHINGTON, DC",-77.0040672,38.8467625,NA,7,707,8,"8C","Cluster 39","010400 2",10400,"Precinct 123",16120414,399763,130906,"7/20/2016 18:15","7/20/2016 18:30","301 orange st se, washington, dc 20032, usa"
"6/10/2016 21:38","EVENING","THEFT F/AUTO","OTHERS","301 ORANGE STREET SE, WASHINGTON, DC",-77.0040672,38.8467625,NA,7,707,8,"8C","Cluster 39","010400 2",10400,"Precinct 123",16094653,399763,130906,"6/10/2016 21:30","6/10/2016 21:35","301 orange st se, washington, dc 20032, usa"
"1/7/2017 10:46","DAY","THEFT F/AUTO","OTHERS","3010 G STREET SE, WASHINGTON, DC",-76.9638107,38.8804367,NA,6,605,7,"7B","Cluster 34","007709 1",7709,"Precinct 132",17003763,403165,134712,"1/6/2017 18:30","1/7/2017 9:00","3010 g st se, washington, dc 20019, usa"
"7/30/2016 18:21","EVENING","THEFT F/AUTO","OTHERS","3010 G STREET SE, WASHINGTON, DC",-76.9638107,38.8804367,NA,6,605,7,"7B","Cluster 34","007709 1",7709,"Precinct 132",16126724,403165,134712,"7/29/2016 22:00","7/30/2016 15:00","3010 g st se, washington, dc 20019, usa"
"4/27/2017 4:49","MIDNIGHT","BURGLARY","OTHERS","3012 MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.997475,38.844465,NA,7,705,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",17069092,400187,130742,"4/27/2017 3:32","4/27/2017 3:33","3012 martin luther king jr ave se, washington, dc 20032, usa"
"3/11/2017 22:11","EVENING","THEFT/OTHER","OTHERS","3013 24TH STREET NE, WASHINGTON, DC",-76.9719561,38.9282589,NA,5,503,5,"5C","Cluster 22","011100 2",11100,"Precinct 71",17040707,402414,140089,"3/11/2017 21:43","3/11/2017 22:11","3013 24th st ne, washington, dc 20018, usa"
"7/22/2016 11:52","DAY","THEFT/OTHER","OTHERS","3014 NEW MEXICO AVENUE NW, WASHINGTON, DC",-77.0843443,38.9304377,NA,2,205,3,"3D","Cluster 13","000801 3",801,"Precinct 10",16121429,392689,140330,"7/18/2016 10:44","7/22/2016 10:50","3014 new mexico ave nw, washington, dc 20016, usa"
"8/22/2016 10:32","DAY","THEFT F/AUTO","OTHERS","302  RITTENHOUSE STREET NE, WASHINGTON, DC",-77.0027332,38.9649961,NA,4,406,4,"4B","Cluster 19","009505 1",9505,"Precinct 65",16140854,399812,144114,"8/22/2016 3:34","8/22/2016 3:38","302 rittenhouse st ne, washington, md 20011, usa"
"8/8/2016 10:00","DAY","THEFT F/AUTO","OTHERS","302  RITTENHOUSE STREET NE, WASHINGTON, DC",-77.0027332,38.9649961,NA,4,406,4,"4B","Cluster 19","009505 1",9505,"Precinct 65",16129658,399812,144114,"8/4/2016 0:05","8/4/2016 6:30","302 rittenhouse st ne, washington, md 20011, usa"
"4/19/2017 1:50","MIDNIGHT","ROBBERY","OTHERS","3020 7TH STREET SE, WASHINGTON, DC",-76.9956263,38.8442925,NA,7,705,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",17064046,400354,130670,"4/18/2017 23:52","4/19/2017 0:00","3020 7th st se, washington, dc 20032, usa"
"1/16/2017 20:02","EVENING","THEFT F/AUTO","OTHERS","3020 MOUNT PLEASANT STREET NW, WASHINGTON, DC",-77.0371918,38.9279146,NA,4,408,1,"1D","Cluster 2","002702 2",2702,"Precinct 39",17008935,396776,140047,"1/15/2017 21:00","1/16/2017 19:30","3020 mt pleasant st nw, washington, dc 20009, usa"
"11/13/2016 18:30","EVENING","THEFT F/AUTO","OTHERS","3020 MOUNT PLEASANT STREET NW, WASHINGTON, DC",-77.0371918,38.9279146,NA,4,408,1,"1D","Cluster 2","002702 2",2702,"Precinct 39",16193595,396776,140047,"11/13/2016 6:30","11/13/2016 14:30","3020 mt pleasant st nw, washington, dc 20009, usa"
"5/3/2017 15:26","EVENING","THEFT F/AUTO","OTHERS","3021  MILITARY ROAD NW, WASHINGTON, DC",-77.0614631,38.9611859,NA,2,201,4,"3G","Cluster 10","001402 2",1402,"Precinct 52",17073473,394665,143680,"5/1/2017 16:15","5/1/2017 16:30","3021 military rd nw, washington, dc 20015, usa"
"1/22/2017 21:04","EVENING","THEFT F/AUTO","OTHERS","3021  MILITARY ROAD NW, WASHINGTON, DC",-77.0614631,38.9611859,NA,2,201,4,"3G","Cluster 10","001402 2",1402,"Precinct 52",17012423,394665,143680,"1/22/2017 15:07","1/22/2017 20:15","3021 military rd nw, washington, dc 20015, usa"
"4/21/2017 15:49","EVENING","THEFT/OTHER","OTHERS","3026 3099  MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",17065583,400157,130701,"4/21/2017 14:07","4/21/2017 14:11","3026 martin luther king jr ave se, washington, dc 20032, usa"
"4/1/2017 7:33","DAY","THEFT/OTHER","OTHERS","3026 3099  MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",17052795,400157,130701,"4/1/2017 6:13","4/1/2017 7:33","3026 martin luther king jr ave se, washington, dc 20032, usa"
"3/25/2017 20:35","EVENING","THEFT/OTHER","OTHERS","3026 3099  MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",17048775,400157,130701,"3/25/2017 20:00","3/25/2017 20:35","3026 martin luther king jr ave se, washington, dc 20032, usa"
"3/1/2017 17:29","EVENING","THEFT/OTHER","OTHERS","3026 3099  MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",17034492,400157,130701,"3/1/2017 14:57","3/1/2017 15:00","3026 martin luther king jr ave se, washington, dc 20032, usa"
"2/24/2017 10:41","DAY","THEFT/OTHER","OTHERS","3026 3099  MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",17031453,400157,130701,"2/24/2017 9:59","2/24/2017 10:01","3026 martin luther king jr ave se, washington, dc 20032, usa"
"1/21/2017 18:08","EVENING","THEFT/OTHER","OTHERS","3026 3099  MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",17011707,400157,130701,"1/21/2017 16:26","1/21/2017 16:50","3026 martin luther king jr ave se, washington, dc 20032, usa"
"1/21/2017 0:46","MIDNIGHT","ROBBERY","OTHERS","3026 3099  MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",17011374,400157,130701,"1/20/2017 23:09","1/20/2017 23:23","3026 martin luther king jr ave se, washington, dc 20032, usa"
"1/10/2017 13:00","DAY","ROBBERY","OTHERS","3026 3099  MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",17005191,400157,130701,"1/10/2017 11:07","1/10/2017 11:13","3026 martin luther king jr ave se, washington, dc 20032, usa"
"11/20/2016 18:29","EVENING","THEFT/OTHER","OTHERS","3026 3099  MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",16197776,400157,130701,"11/20/2016 18:08","11/20/2016 18:29","3026 martin luther king jr ave se, washington, dc 20032, usa"
"10/15/2016 3:32","MIDNIGHT","THEFT/OTHER","OTHERS","3026 3099  MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",16174990,400157,130701,"10/14/2016 22:19","10/14/2016 22:35","3026 martin luther king jr ave se, washington, dc 20032, usa"
"10/10/2016 14:12","DAY","ROBBERY","OTHERS","3026 3099  MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",16172214,400157,130701,"10/10/2016 12:28","10/10/2016 12:29","3026 martin luther king jr ave se, washington, dc 20032, usa"
"9/26/2016 11:09","DAY","THEFT/OTHER","OTHERS","3026 3099  MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",16163555,400157,130701,"9/26/2016 9:50","9/26/2016 10:25","3026 martin luther king jr ave se, washington, dc 20032, usa"
"9/4/2016 13:20","DAY","THEFT/OTHER","OTHERS","3026 3099  MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",16149362,400157,130701,"9/4/2016 11:45","9/4/2016 12:00","3026 martin luther king jr ave se, washington, dc 20032, usa"
"8/28/2016 20:53","EVENING","THEFT/OTHER","OTHERS","3026 3099  MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",16145126,400157,130701,"8/28/2016 20:17","8/28/2016 20:50","3026 martin luther king jr ave se, washington, dc 20032, usa"
"8/24/2016 17:57","EVENING","THEFT/OTHER","OTHERS","3026 3099  MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",16142433,400157,130701,"8/24/2016 17:00","8/24/2016 17:05","3026 martin luther king jr ave se, washington, dc 20032, usa"
"7/12/2016 4:47","MIDNIGHT","ROBBERY","GUN","3026 3099  MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",16114927,400157,130701,"7/12/2016 3:10","7/12/2016 3:35","3026 martin luther king jr ave se, washington, dc 20032, usa"
"6/3/2017 16:40","EVENING","THEFT/OTHER","OTHERS","3026 MARTIN LUTHER KING JR AVENUE SE, WASHINGTON, DC",-76.9975998,38.8443716,NA,7,707,8,"8C","Cluster 39","010400 1",10400,"Precinct 123",17094126,400157,130701,"6/3/2017 15:36","6/3/2017 15:38","3026 martin luther king jr ave se, washington, dc 20032, usa"
"2/28/2017 17:45","EVENING","ASSAULT W/DANGEROUS WEAPON","OTHERS","3027 DOUGLAS STREET NE, WASHINGTON, DC",-76.965005,38.923129,NA,5,503,5,"5C","Cluster 24","011100 1",11100,"Precinct 71",17033954,403087,139507,"2/28/2017 16:03","2/28/2017 17:45","3027 douglas st ne, washington, dc 20018, usa"
"5/18/2017 21:44","EVENING","ASSAULT W/DANGEROUS WEAPON","GUN","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",17083451,402985,131495,"5/18/2017 16:30","5/18/2017 16:34","3030 buena vista terrace se, washington, dc 20020, usa"
"5/8/2017 23:38","MIDNIGHT","THEFT/OTHER","OTHERS","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",17076998,402985,131495,"5/8/2017 21:50","5/8/2017 21:55","3030 buena vista terrace se, washington, dc 20020, usa"
"4/23/2017 2:18","MIDNIGHT","THEFT/OTHER","OTHERS","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",17066544,402985,131495,"4/23/2017 1:52","4/23/2017 2:18","3030 buena vista terrace se, washington, dc 20020, usa"
"3/6/2017 23:23","MIDNIGHT","THEFT/OTHER","OTHERS","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",17037659,402985,131495,"3/6/2017 22:17","3/6/2017 22:50","3030 buena vista terrace se, washington, dc 20020, usa"
"2/19/2017 13:39","DAY","BURGLARY","OTHERS","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",17028565,402985,131495,"2/13/2017 12:00","2/19/2017 12:00","3030 buena vista terrace se, washington, dc 20020, usa"
"1/9/2017 4:49","MIDNIGHT","ASSAULT W/DANGEROUS WEAPON","GUN","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",17004534,402985,131495,"1/8/2017 23:31","1/9/2017 4:48","3030 buena vista terrace se, washington, dc 20020, usa"
"1/6/2017 20:46","EVENING","ASSAULT W/DANGEROUS WEAPON","GUN","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",17003498,402985,131495,"1/6/2017 19:01","1/6/2017 19:10","3030 buena vista terrace se, washington, dc 20020, usa"
"12/13/2016 19:23","EVENING","ROBBERY","OTHERS","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",16210608,402985,131495,"12/13/2016 17:10","12/13/2016 17:15","3030 buena vista terrace se, washington, dc 20020, usa"
"11/30/2016 21:33","EVENING","BURGLARY","OTHERS","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",16203222,402985,131495,"11/30/2016 7:00","11/30/2016 21:32","3030 buena vista terrace se, washington, dc 20020, usa"
"11/6/2016 9:27","DAY","MOTOR VEHICLE THEFT","OTHERS","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",16189354,402985,131495,"11/5/2016 23:00","11/6/2016 7:00","3030 buena vista terrace se, washington, dc 20020, usa"
"9/27/2016 21:27","EVENING","ASSAULT W/DANGEROUS WEAPON","GUN","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",16164599,402985,131495,"9/27/2016 19:52","9/27/2016 20:15","3030 buena vista terrace se, washington, dc 20020, usa"
"9/20/2016 7:21","DAY","THEFT/OTHER","OTHERS","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",16159488,402985,131495,"9/20/2016 5:45","9/20/2016 7:12","3030 buena vista terrace se, washington, dc 20020, usa"
"9/20/2016 2:51","MIDNIGHT","ASSAULT W/DANGEROUS WEAPON","KNIFE","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",16159451,402985,131495,"9/20/2016 1:29","9/20/2016 2:30","3030 buena vista terrace se, washington, dc 20020, usa"
"9/17/2016 12:05","DAY","BURGLARY","OTHERS","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",16157740,402985,131495,"9/6/2016 6:00","9/17/2016 11:50","3030 buena vista terrace se, washington, dc 20020, usa"
"9/6/2016 6:47","MIDNIGHT","ASSAULT W/DANGEROUS WEAPON","GUN","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",16150360,402985,131495,"9/6/2016 5:05","9/6/2016 6:30","3030 buena vista terrace se, washington, dc 20020, usa"
"8/29/2016 0:00","MIDNIGHT","HOMICIDE","GUN","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",16145590,402985,131495,"8/29/2016 14:03","8/29/2016 14:10","3030 buena vista terrace se, washington, dc 20020, usa"
"8/21/2016 0:19","MIDNIGHT","BURGLARY","OTHERS","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",16140122,402985,131495,"8/20/2016 22:20","8/20/2016 22:25","3030 buena vista terrace se, washington, dc 20020, usa"
"7/10/2016 19:39","EVENING","THEFT/OTHER","OTHERS","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",16113961,402985,131495,"7/10/2016 13:44","7/10/2016 15:24","3030 buena vista terrace se, washington, dc 20020, usa"
"6/14/2016 4:46","MIDNIGHT","BURGLARY","OTHERS","3030 BUENA VISTA TERRACE SE, WASHINGTON, DC",-76.9656792,38.8523724,NA,7,702,8,"8B","Cluster 36","007502 2",7502,"Precinct 115",16096703,402985,131495,"6/14/2016 3:04","","3030 buena vista terrace se, washington, dc 20020, usa"
"6/11/2017 16:43","EVENING","ROBBERY","OTHERS","3030 K STREET NW, WASHINGTON, DC",-77.0601586,38.9021028,NA,2,206,2,"2E","Cluster 4","000100 4",100,"Precinct 5",17099307,394741,137195,"6/11/2017 14:59","6/11/2017 15:01","3030 k st nw, washington, dc 20007, usa"
"5/14/2017 19:52","EVENING","THEFT/OTHER","OTHERS","3030 K STREET NW, WASHINGTON, DC",-77.0601586,38.9021028,NA,2,206,2,"2E","Cluster 4","000100 4",100,"Precinct 5",17080764,394741,137195,"5/14/2017 16:30","5/14/2017 19:30","3030 k st nw, washington, dc 20007, usa"
"4/18/2017 9:45","DAY","THEFT/OTHER","OTHERS","3030 K STREET NW, WASHINGTON, DC",-77.0601586,38.9021028,NA,2,206,2,"2E","Cluster 4","000100 4",100,"Precinct 5",17063526,394741,137195,"4/13/2017 18:00","4/14/2017 8:00","3030 k st nw, washington, dc 20007, usa"
